square_id,datetime_hour,mean_latency,mean_throughput,mean_transfer,mean_ul_dl_ratio,mean_speed,latitude,longitude,observation_count,hour_of_day,day_of_week,date
square_85899346004,2022-07-21 11:00:00,238.51957364341087,52.40620155038759,6.245658914728683,0.23213377235943147,8.56587327131783,-37.74285712403101,144.82088841085272,129,11,3,2022-07-21
square_94489280512,2022-07-06 12:00:00,187.93076923076922,30.407692307692308,3.623076923076923,0.554272902751413,58.56465630769231,-37.74431676923077,144.82765623076924,13,12,2,2022-07-06
square_94489280512,2022-07-07 08:00:00,44.22472527472527,32.1956043956044,3.8348278674450547,1.0227014747140404,68.73797723076923,-37.74472306593407,144.82797915384614,91,8,3,2022-07-07
square_94489280512,2022-07-07 09:00:00,69.18333333333334,11.982666666666667,1.4270833333333333,2.322817659581861,73.6895984,-37.7448004,144.82801436666665,30,9,3,2022-07-07
square_94489280512,2022-07-07 11:00:00,69.50892857142857,27.329285714285714,3.257142857142857,1.2737096834358737,75.57562228571429,-37.74459278571429,144.82796692857144,14,11,3,2022-07-07
square_94489280512,2022-07-07 12:00:00,126.30000000000001,50.01538461538462,5.9592307692307696,0.5283363477434564,63.91451446153846,-37.74466061538462,144.82810584615385,13,12,3,2022-07-07
square_94489280512,2022-07-13 08:00:00,88.50195035460993,39.47070921985816,4.7031587987588654,1.1219486880291154,30.739942581560282,-37.744715304964544,144.82805066666666,141,8,2,2022-07-13
square_94489280512,2022-07-13 09:00:00,54.3828125,28.739583333333332,3.422916666666666,0.9281796057360955,69.7294205,-37.7448065,144.82798939583333,48,9,2,2022-07-13
square_94489280512,2022-07-14 08:00:00,114.16363636363636,30.942545454545453,3.6864772727272728,0.7435220551395864,59.899370690909095,-37.74486901818182,144.8281452,55,8,3,2022-07-14
square_94489280512,2022-07-14 09:00:00,43.612500000000004,43.854791666666664,5.22537109375,2.009843956148172,67.82965433333334,-37.7448894375,144.8280360625,48,9,3,2022-07-14
square_94489280512,2022-07-14 10:00:00,42.21785714285714,66.53333333333333,7.927142857142857,0.5523670464913576,58.73503352380952,-37.744422904761905,144.82775028571427,21,10,3,2022-07-14
square_94489280512,2022-07-14 11:00:00,90.09609375,37.424375,4.4580517578125,1.2209977702983414,70.237736625,-37.744706218750004,144.82806865625,32,11,3,2022-07-14
square_94489280512,2022-07-14 12:00:00,91.76718749999999,48.04375,5.72625,0.37276713287911567,74.01946275,-37.7447176875,144.8280508125,16,12,3,2022-07-14
square_94489280512,2022-07-14 13:00:00,352.75,43.78857142857142,5.2215066964285715,0.26199574786423696,63.85696,-37.74412885714286,144.82745514285713,7,13,3,2022-07-14
square_94489280512,2022-07-21 06:00:00,47.05923913043478,33.50821739130435,3.992111243206522,1.0934164875127066,5.080527182608695,-37.74513374782609,144.82764272173912,230,6,3,2022-07-21
square_94489280512,2022-07-21 07:00:00,33.67034682080925,12.545375722543351,1.494325776734104,0.8532191875524222,5.656521849710983,-37.74112741040462,144.82883614450867,173,7,3,2022-07-21
square_94489280512,2022-07-21 08:00:00,115.84812500000001,26.360000000000003,3.14085546875,0.7713813728313685,65.5245934,-37.74478775,144.8280350375,80,8,3,2022-07-21
